iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor
D33B,2026-04-15,-67.3204,-53.681,252.0,1.5801753997802734,-1.6866035461425781,0.003610550658777356,0.045928651044960134,48.0,21.0,12.0,ascat
D33B,2026-04-17,-67.1748,-53.7284,252.0,0.05307960510253906,0.7221450805664062,-0.006847379729151726,0.02649845147971064,48.0,21.0,12.0,ascat
D33B,2026-04-19,-67.1098,-53.7144,252.0,2.334573745727539,-2.97412109375,0.016407522896770388,0.020438202191144228,48.0,21.0,12.0,ascat
D33B,2026-04-21,-66.986,-53.7309,252.0,1.0158634185791016,-0.36738014221191406,-0.008704355685040355,0.01566598704084754,48.0,21.0,12.0,ascat
D33C,2026-01-01,-65.91,-58.34,105.0,-2.6010894775390625,0.6380615234375,0.008141466416418552,0.010236280970275402,,15.0,7.0,nic
D33C,2026-01-05,-65.9383,-58.4002,105.0,-1.3903675079345703,-0.10840129852294922,0.009069554915186018,0.006437459851440508,96.0,15.0,7.0,ascat
D33C,2026-01-07,-65.9383,-58.4002,105.0,-0.7802085876464844,2.0142993927001953,-0.0011961986310780048,0.017329635098576546,48.0,15.0,7.0,ascat
D33C,2026-01-09,-65.98955000000001,-58.46145,105.0,0.17099380493164062,-1.6656665802001953,0.015383917954750359,0.0057672105031087995,48.0,15.0,7.0,ascat
D33C,2026-01-15,-66.03,-58.36,105.0,0.22656822204589844,-0.5573279062906901,0.0042365324043203145,0.01979310220728318,144.0,15.0,7.0,nic
D33C,2026-01-29,-65.9,-58.5,105.0,0.389251708984375,-2.2915445963541665,0.03462382371071726,0.01444362166027228,144.0,15.0,7.0,nic
D33C,2026-02-04,-65.9137,-58.3147,105.0,4.043927510579427,-0.5157941182454427,0.027703018703808386,0.06304703233763576,144.0,15.0,7.0,ascat
D33C,2026-02-06,-65.9564,-58.45,105.0,-1.1600875854492188,-0.9803791046142578,0.006847161566838622,-0.01518790447153151,48.0,15.0,7.0,ascat
D33C,2026-02-08,-66.0044,-58.52725,105.0,-3.71356201171875,-3.084127426147461,-0.009394748485647142,-0.05830486095510423,48.0,15.0,7.0,ascat
D33C,2026-02-10,-65.95904999999999,-58.64565,105.0,-3.5112342834472656,1.9759807586669922,-0.012720424041617662,0.027289269492030144,48.0,15.0,7.0,ascat
D33C,2026-02-12,-65.95165,-58.615849999999995,105.0,1.312368392944336,2.3550472259521484,0.012992050556931645,0.017267470189835876,48.0,15.0,7.0,ascat
D33C,2026-02-14,-65.94755,-58.53555,105.0,1.0531787872314453,-0.765167236328125,0.03719480661675334,-0.012667936040088534,48.0,15.0,7.0,ascat
D33C,2026-02-18,-66.0042,-58.619,105.0,1.0817804336547852,-1.5737180709838867,0.013560470193624496,0.004592330195009708,96.0,15.0,7.0,ascat
D33C,2026-02-20,-66.01155,-58.562200000000004,105.0,-2.5046730041503906,-1.6540679931640625,0.015805049799382687,-0.024697888176888227,48.0,15.0,7.0,ascat
D33C,2026-02-22,-66.0189,-58.5054,105.0,-1.4934234619140625,-4.486812591552734,0.055081430822610855,-0.022651004837825894,48.0,15.0,7.0,ascat
D33C,2026-02-24,-66.0347,-58.6141,105.0,1.894033432006836,-0.5442962646484375,-0.01710572506999597,0.020698809530586004,48.0,15.0,7.0,ascat
D33C,2026-02-26,-66.0566,-58.6443,105.0,-3.062225341796875,-2.9602203369140625,0.020511896640527993,-0.04091530619189143,48.0,15.0,7.0,ascat
D33C,2026-02-28,-65.9956,-58.572,105.0,1.5442371368408203,0.233367919921875,-0.011723284143954515,0.08506975695490837,48.0,15.0,7.0,ascat
D33C,2026-03-02,-65.95015,-58.5112,105.0,-2.0694618225097656,-1.1259193420410156,0.0130902414675802,0.05474863760173321,48.0,15.0,7.0,ascat
D33C,2026-03-04,-65.9077,-58.4053,105.0,2.9604263305664062,2.6972217559814453,0.02076530223712325,0.06232861429452896,48.0,15.0,7.0,ascat
D33C,2026-03-06,-65.8961,-58.4732,105.0,-0.8328456878662109,-0.11459541320800781,0.005282034748233855,0.03793672565370798,48.0,15.0,7.0,ascat
D33C,2026-03-08,-65.8961,-58.4732,105.0,1.3373775482177734,1.5063629150390625,0.023301121778786182,0.006000084802508354,48.0,15.0,7.0,ascat
D33C,2026-03-10,-65.8991,-58.4183,105.0,1.5538978576660156,1.1482772827148438,-0.0021968986839056015,0.0131556186825037,48.0,15.0,7.0,ascat
