iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor,obs_u,obs_v,dt_hours,phys_u,phys_v,residual_u,residual_v
B09B,2026-01-03,-66.0993,143.2278,270.0,0.9463367462158204,-2.407878875732422,-0.017154611647129,0.0149296096060425,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.0039195648302660265,0.0015220929335141744,0.0039195648302660265,-0.0015220929335141744
B09B,2026-01-05,-66.0993,143.2278,270.0,-7.086004257202148,2.6004886627197266,-0.1604146193712949,-0.0467108590528368,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.055653445749788616,-0.010644480221373922,0.055653445749788616,0.010644480221373922
B09B,2026-01-07,-66.0993,143.2278,270.0,-8.196102142333984,6.156389236450195,-0.1543858237564563,-0.0178498711902648,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.05520306783714921,0.0020882863778715326,0.05520306783714921,-0.0020882863778715326
B09B,2026-01-09,-66.0993,143.2278,270.0,-3.3906517028808594,4.056745529174805,-0.0561940036714077,0.0166229943279176,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.0205788271519609,0.009728779683724143,0.0205788271519609,-0.009728779683724143
B09B,2026-01-11,-66.0993,143.2278,270.0,1.8352642059326172,-1.0923576354980469,0.0036526247859001,-0.0093745906197,48.0,27.0,10.0,ascat,0.0,0.0,48.0,0.00326319316335273,-0.0040611194313157906,-0.00326319316335273,0.0040611194313157906
B09B,2026-01-13,-66.0993,143.2278,270.0,-5.769443511962891,2.280244827270508,-0.0647150095319375,-0.0253838179633021,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.02592270562436329,-0.004750572621625416,0.02592270562436329,0.004750572621625416
B09B,2026-01-15,-66.0993,143.2278,270.0,-1.135211944580078,0.2458992004394531,-0.0246119940420612,0.0311602904694154,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.008596026779971809,0.009462537796708434,0.008596026779971809,-0.009462537796708434
B09B,2026-01-17,-66.0993,143.2278,270.0,1.1265392303466797,-0.949615478515625,0.0089058214798569,0.0448626591823995,48.0,27.0,10.0,ascat,0.0,0.0,48.0,0.003963935856457768,0.012069115827107915,-0.003963935856457768,-0.012069115827107915
B09B,2026-01-19,-66.0993,143.2278,270.0,2.4355525970458984,1.4611492156982422,-0.0124379964545369,0.0551154310815036,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.000755904704873113,0.01796071373707676,0.000755904704873113,-0.01796071373707676
B09B,2026-01-21,-66.0993,143.2278,270.0,-5.209812164306641,2.1215972900390625,-0.0707928743213415,-0.0337114805588498,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.0270438963407946,-0.0073902683392514205,0.0270438963407946,0.0073902683392514205
B09B,2026-01-23,-66.0993,143.2278,270.0,-2.6905670166015625,1.65142822265625,-0.0549160400405526,-0.011085532256402,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.019367991919940732,-0.001292910159089522,0.019367991919940732,0.001292910159089522
B09B,2026-01-25,-66.0993,143.2278,270.0,-6.717205047607422,1.0012092590332031,-0.0368855986744165,-0.059181691147387,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.018863638434577112,-0.016221160762001273,0.018863638434577112,0.016221160762001273
B09B,2026-01-27,-66.0993,143.2278,270.0,-3.423938751220703,-0.6759166717529297,-0.0081562348641455,-0.0219285357743501,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.006482767758502264,-0.0072587222000743455,0.006482767758502264,0.0072587222000743455
B09B,2026-01-29,-66.0993,143.2278,270.0,2.843812942504883,2.741626739501953,-0.0005684196949005,0.0511521343141794,48.0,27.0,10.0,ascat,0.0,0.0,48.0,0.0032236833048986864,0.018321296089293077,-0.0032236833048986864,-0.018321296089293077
B09B,2026-01-31,-66.0993,143.2278,270.0,2.019811630249023,2.158571243286133,-0.0309583232738077,0.0330552815576083,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.006701483998913186,0.012300824646978457,0.006701483998913186,-0.012300824646978457
B09B,2026-02-02,-66.0993,143.2278,270.0,-3.922294616699219,3.2421092987060547,-0.092318432405591,-0.0603812436456792,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.03184284785930232,-0.013902106988827895,0.03184284785930232,0.013902106988827895
B09B,2026-02-04,-66.0993,143.2278,270.0,-5.556783676147461,3.2076377868652344,-0.076260732486844,-0.0628077844157815,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.02906661323507119,-0.01465725245749301,0.02906661323507119,0.01465725245749301
B09B,2026-02-06,-66.0993,143.2278,270.0,0.3284378051757812,2.555631637573242,-0.0374633860774338,0.0281762117519974,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.010632470716198451,0.011338546464489122,0.010632470716198451,-0.011338546464489122
B09B,2026-02-08,-66.0993,143.2278,270.0,4.28082275390625,-1.404195785522461,0.0265633394010365,0.0435255616903305,48.0,27.0,10.0,ascat,0.0,0.0,48.0,0.012921046645360068,0.011133617866907732,-0.012921046645360068,-0.011133617866907732
B09B,2026-02-10,-66.0993,143.2278,270.0,-1.5382118225097656,1.7223186492919922,-0.065209093503654,-0.0366853149607777,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.021022796866770735,-0.008741456416396265,0.021022796866770735,0.008741456416396265
B09B,2026-02-12,-66.0993,143.2278,270.0,-10.111093521118164,7.348211288452148,-0.1218508027959615,-0.0451851254329085,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.04791263248467772,-0.004534352132903947,0.04791263248467772,0.004534352132903947
B09B,2026-02-14,-66.10365,143.2776,270.0,3.6101856231689458,-1.343780517578125,0.0812822512816637,0.0328969052061438,48.0,27.0,10.0,ascat,0.013032258918062022,-0.002812260231768395,48.0,0.028223147962033596,0.008078033568437235,-0.015190889043971574,-0.01089029380020563
B09B,2026-02-16,-66.1556,143.3994,270.0,4.155330657958984,-5.267665863037109,0.1042069224640727,-0.029083996778354,48.0,27.0,10.0,ascat,0.03180889725001436,-0.033554698630432575,48.0,0.03561906477352628,-0.01483949030719197,-0.0038101675235119176,-0.018715208323240605
B09B,2026-02-18,-66.0997,143.3619,270.0,-2.0898704528808594,2.6044788360595703,-0.0663472060114145,-0.0662454334087669,48.0,27.0,10.0,ascat,-0.009814975234019438,0.03606980519829353,48.0,-0.022015496563375522,-0.016388029993460448,0.012200521329356085,0.05245783519175398
B09B,2026-02-20,-66.1266,143.4951,270.0,-11.12894058227539,3.7728118896484375,-0.0639629401266574,-0.0376870643813163,48.0,27.0,10.0,ascat,0.034825864910712365,-0.017395777179198747,48.0,-0.03209203674738669,-0.006591236579614429,0.06691790165809905,-0.010804540599584318
B09B,2026-02-22,-66.0934,143.48865,270.0,-8.137954711914062,3.2487831115722656,-0.0513292364776134,-0.0363224300090223,48.0,27.0,10.0,ascat,-0.0016885940714770537,0.021424104426990283,48.0,-0.024807965255680926,-0.006814524109459668,0.02311937118420387,0.02823862853644995
B09B,2026-02-24,-66.1188,143.3965,270.0,-8.481210708618164,0.4260406494140625,-0.0229839875828474,-0.0587430046871304,48.0,27.0,10.0,ascat,-0.024100530851394547,-0.01640850777698825,48.0,-0.01687629649718332,-0.01677789962742894,-0.007224234354211226,0.00036939185044069026
B09B,2026-02-26,-66.1188,143.3965,270.0,-5.405242919921875,2.1284027099609375,-0.0002461064141243,-0.0015862939762882,48.0,27.0,10.0,ascat,0.0,7.479324131392548e-17,48.0,-0.006517604721367766,0.002071108709329413,0.006517604721367766,-0.002071108709329338
B09B,2026-02-28,-66.12115,143.41105,270.0,-2.8852062225341797,3.349090576171875,-0.0052809091284871,-0.0022357238340191,48.0,27.0,10.0,ascat,0.003804996055408283,-0.0015169151198180912,48.0,-0.0049942830441060595,0.003335547469989631,0.008799279099514343,-0.004852462589807722
B09B,2026-03-02,-66.1235,143.4256,270.0,-2.4758338928222656,1.2982749938964844,0.0018686233088374,-0.0256279315799474,48.0,27.0,10.0,ascat,0.0038046439140291505,-0.0015169155519373797,48.0,-0.0024023047641776618,-0.005993302213347445,0.006206948678206812,0.0044763866614100645
B09B,2026-03-04,-66.1235,143.4256,270.0,-4.593406677246094,-2.6381053924560547,0.0389232328161597,-0.0430762860924005,48.0,27.0,10.0,ascat,0.0,0.0,48.0,0.005976522415915671,-0.015821432285201272,-0.005976522415915671,0.015821432285201272
B09B,2026-03-06,-66.1235,143.4256,270.0,-4.401815414428711,4.232450485229492,-0.0402130242437124,0.0034556004684418,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.01708191852024469,0.006063609083570556,0.01708191852024469,-0.006063609083570556
B09B,2026-03-08,-66.1235,143.4256,270.0,-3.3833255767822266,-0.0695648193359375,0.0006100935861468,-0.0196944472845643,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.003854732378417826,-0.005878301107754703,0.003854732378417826,0.005878301107754703
B09B,2026-03-10,-66.1333,143.3699,270.0,3.0444984436035156,-5.904090881347656,0.0675651838537305,9.591008711140604e-05,48.0,27.0,10.0,ascat,-0.014559233084596751,-0.0063304948629182905,48.0,0.023512196345499874,-0.007011785645102472,-0.03807142943009663,0.0006812907821841813
B09B,2026-03-12,-66.1431,143.3142,270.0,-3.897518157958984,3.164602279663086,-0.041014633141458,0.0070331828610505,48.0,27.0,10.0,ascat,-0.014553610686389683,-0.006330500936621323,48.0,-0.016716481043604542,0.00584306329642987,0.002162870357214859,-0.012173564233051194
B09B,2026-03-14,-66.1431,143.3142,270.0,-0.372415542602539,4.172082901000977,-0.0377669697627425,0.0441181170754134,48.0,27.0,10.0,ascat,0.0,8.06188912137428e-16,48.0,-0.011557498271998395,0.017957111987028606,0.011557498271998395,-0.0179571119870278
B09B,2026-03-16,-66.1431,143.3142,270.0,-2.711585998535156,2.216907501220703,-0.0999175272881984,0.0099353227233223,48.0,27.0,10.0,ascat,0.0,8.06188912137428e-16,48.0,-0.032635339426608935,0.00556702993085895,0.032635339426608935,-0.005567029930858144
B09B,2026-03-18,-66.0957,143.2884,270.0,-6.612556457519531,5.045736312866211,-0.1541826967149973,0.0508105142325803,48.0,27.0,10.0,ascat,-0.0067537655021863725,0.03058619729167219,48.0,-0.053255083050063226,0.020968178588824687,0.046501317547876855,0.009618018702847501
B09B,2026-03-20,-66.0839,143.2495,270.0,1.120218276977539,3.412965774536133,-0.0178312165662646,0.0648697521537542,48.0,27.0,10.0,ascat,-0.010187727711880494,0.007611440491581769,48.0,-0.003911329334754799,0.02315838841620657,-0.006276398377125695,-0.015546947924624802
B09B,2026-03-22,-66.0839,143.2495,270.0,-3.315502882003784,2.404333114624023,-0.0455892635509371,0.0265707722865045,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.017368634618757334,0.010685717002613792,0.017368634618757334,-0.010685717002613792
B09B,2026-03-24,-66.0839,143.2495,270.0,-0.6169395446777344,2.3605995178222656,-0.0354694779962301,0.0270751388743519,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.011173000040983531,0.01078198583936377,0.011173000040983531,-0.01078198583936377
B09B,2026-03-26,-66.0839,143.2495,270.0,-1.492654800415039,-1.4381122589111328,-0.0218482073396444,-0.0074110814603045,48.0,27.0,10.0,ascat,0.0,0.0,48.0,-0.00820895895545534,-0.003895606899771772,0.00820895895545534,0.003895606899771772
