iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor,obs_u,obs_v,dt_hours,phys_u,phys_v,residual_u,residual_v
B09G,2026-01-29,-68.16,41.48,84.0,-6.962796211242676,-1.7722272872924805,-0.1548420507460832,-0.1085733328945934,96.0,12.0,7.0,nic,0.022520820511928788,0.02581715700664114,96.0,-0.05386673085216606,-0.034062338414808636,0.07638755136409485,0.059879495421449776
B09G,2026-01-31,-68.2635,41.2355,84.0,-0.3042850494384765,1.5449237823486328,-0.1249038763344287,-0.0611163238063454,48.0,12.0,7.0,ascat,-0.05850087019616711,-0.06692286136728215,48.0,-0.0371174504621827,-0.016142129604923484,-0.02138341973398441,-0.050780731762358665
B09G,2026-02-06,-68.21674999999999,41.38775,84.0,-5.137969334920247,-1.6191654205322266,-0.1316246315836906,-0.1774234554419914,144.0,12.0,7.0,nic,0.012167657006932005,0.010043717948662767,144.0,-0.04485878283171713,-0.054139890082046345,0.057026439838649134,0.0641836080307091
B09G,2026-02-08,-68.209,41.511,84.0,-3.90582275390625,-1.057516098022461,-0.109453841112554,-0.1811582241207361,48.0,12.0,7.0,ascat,0.029560023529069307,0.004972932238666515,48.0,-0.03686552820957328,-0.054569187463079316,0.06642555173864259,0.05954211970174583
B09G,2026-02-10,-68.2063,41.53830000000001,84.0,-3.9425086975097656,-1.4969196319580078,-0.085507396608591,-0.1801866665482521,48.0,12.0,7.0,ascat,0.0065483503658910055,0.0017413411014436221,48.0,-0.029862713395021338,-0.054807236337334135,0.03641106376091234,0.05654857743877776
B09G,2026-02-12,-68.2078,41.6191,84.0,-5.481821060180664,-2.1506900787353516,-0.1139934817329049,-0.2166636995971202,48.0,12.0,7.0,ascat,0.019379925420957973,-0.0009809048158889299,48.0,-0.0400805901856419,-0.06632063980160159,0.05946051560659987,0.06533973498571266
B09G,2026-02-14,-68.2078,41.6191,84.0,-5.734540939331055,-1.100250244140625,-0.1047044582664966,-0.1648105606436729,48.0,12.0,7.0,ascat,0.0,0.0,48.0,-0.037648513730527855,-0.04980962661171527,0.037648513730527855,0.04980962661171527
B09G,2026-02-16,-68.1871,41.6236,84.0,-1.8900794982910156,0.0506935119628906,0.0055947022046893,-0.1524201184511184,48.0,12.0,7.0,ascat,0.0010803021957979085,0.013361331582722909,48.0,-0.000607406009123249,-0.04479119505170649,0.0016877082049211575,0.0581525266344294
B09G,2026-02-18,-68.1871,41.6236,84.0,-6.785793304443359,-1.8874645233154297,0.1413004305213689,-0.2138412781059742,48.0,12.0,7.0,ascat,0.0,0.0,48.0,0.03348818004009979,-0.06517623600098346,-0.03348818004009979,0.06517623600098346
B09G,2026-02-20,-68.1871,41.6236,84.0,-4.286411285400391,-0.5722808837890625,0.1248511280864477,-0.1267466321587562,48.0,12.0,7.0,ascat,0.0,0.0,48.0,0.03162800522339998,-0.037979262701606904,-0.03162800522339998,0.037979262701606904
B09G,2026-02-22,-68.18430000000001,41.6612,84.0,-11.238906860351562,-2.3660850524902344,0.0803864635527134,-0.0977090401574969,48.0,12.0,7.0,ascat,0.009027625392109368,0.001804582562331986,48.0,0.010253566872762465,-0.031573489190931565,-0.0012259414806530967,0.03337807175326355
B09G,2026-02-24,-68.1765,41.71385,84.0,-2.832162857055664,1.3770904541015625,0.0736295327078551,0.0708051836118102,48.0,12.0,7.0,ascat,0.012645370822906765,0.005029315229437084,48.0,0.018289409875228587,0.0224774003000465,-0.005644039052321822,-0.017448085070609416
B09G,2026-02-26,-68.1715,41.7289,84.0,-0.415618896484375,0.2067718505859375,0.0093298214487731,-0.0198763320222497,48.0,12.0,7.0,ascat,0.003615466018097534,0.003226934282571924,48.0,0.0022498418284581444,-0.005602320640372723,0.0013656241896393894,0.008829254922944646
B09G,2026-03-10,-68.2083,41.443,84.0,-1.8297691345214844,0.3358993530273437,-0.2412752956151962,-0.1530350558459758,48.0,12.0,7.0,ascat,-0.010385304985260009,-0.0015527900409045838,48.0,-0.07318026387833979,-0.04463207051789441,0.06279495889307977,0.04307928047698983
B09G,2026-03-12,-68.21085,41.471149999999994,84.0,6.168643951416016,4.050954818725586,-0.1290402822196483,-0.0131390870083123,48.0,12.0,7.0,ascat,0.006750896888432328,-0.0016475083072760234,48.0,-0.03061635457291375,0.0009639876355128233,0.03736725146134608,-0.0026114959427888467
B09G,2026-03-14,-68.21834999999999,41.54685,84.0,-7.874368667602539,-1.9087276458740232,-0.2938833944499492,-0.0468340595252811,48.0,12.0,7.0,ascat,0.018148333707964412,-0.004852219109756366,48.0,-0.09586844509356861,-0.016057500585681558,0.11401677880153302,0.011205281475925193
B09G,2026-03-16,-68.2233,41.5944,84.0,-5.129920959472656,-2.114391326904297,-0.4233757779002189,-0.1798054911196231,48.0,12.0,7.0,ascat,0.011397186209566725,-0.0031995112138479805,48.0,-0.13070083093847487,-0.05543134057424449,0.1420980171480416,0.052231829360396505
B09G,2026-03-18,-68.22905,41.5367,84.0,-6.217048645019531,-1.353677749633789,-0.4900653511285782,-0.2780807837843895,48.0,12.0,7.0,ascat,-0.013826552399085635,-0.003717970193513955,48.0,-0.15162140813257624,-0.08344307801734033,0.1377948557334906,0.07972510782382637
