iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor,obs_u,obs_v,dt_hours,phys_u,phys_v,residual_u,residual_v
A82,2026-01-03,-68.8259,-90.6547,96.0,0.2770252227783203,-4.550090789794922,-0.0053302336018532,-0.0247672870755195,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.001238168452941388,-0.012713608283824996,0.001238168452941388,0.012713608283824996
A82,2026-01-05,-68.8259,-90.6547,96.0,7.444635391235352,-1.1707515716552734,-0.0290971701033413,0.0027576563879847,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.00031471775150099766,-0.0005845213499597852,-0.00031471775150099766,0.0005845213499597852
A82,2026-01-07,-68.8259,-90.6547,96.0,1.7940101623535156,-0.9535961151123048,0.0122984896297566,-0.0386688775470247,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.0057581624676433536,-0.01251589341167658,-0.0057581624676433536,0.01251589341167658
A82,2026-01-09,-68.8259,-90.6547,96.0,4.821018218994141,-4.519060134887695,0.0107597348978742,-0.0280904100363841,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.008914752754749119,-0.013654480499214736,-0.008914752754749119,0.013654480499214736
A82,2026-01-11,-68.8259,-90.6547,96.0,-0.2228412628173828,-5.945751190185547,-0.0209562942036427,-0.0465572923421859,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.006432382367571469,-0.02078978486939497,0.006432382367571469,0.02078978486939497
A82,2026-01-13,-68.8259,-90.6547,96.0,2.03890609741211,0.6496295928955078,-0.0391541114076972,-0.0039296420291066,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.009090435229098642,-0.0003817342147007638,0.009090435229098642,0.0003817342147007638
A82,2026-01-15,-68.8259,-90.6547,96.0,3.144451141357422,1.0251960754394531,-0.0154828911181539,-0.0382721447385847,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.0008066182694374717,-0.010039647601283069,0.0008066182694374717,0.010039647601283069
A82,2026-01-17,-68.8259,-90.6547,96.0,-2.1180896759033203,-5.323028564453125,0.0018086711643263,-0.0667211506515741,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.0019933740615952116,-0.02598073630834034,0.0019933740615952116,0.02598073630834034
A82,2026-01-19,-68.8259,-90.6547,96.0,-5.024164199829102,-2.697175979614258,-0.0159343293635174,-0.0524384658783674,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.010679676070746215,-0.018646813351596236,0.010679676070746215,0.018646813351596236
A82,2026-01-21,-68.8259,-90.6547,96.0,-2.9402809143066406,2.5496978759765625,-0.0070366825675591,-0.0177826615981757,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.005576613456516806,-0.0021925370614541712,0.005576613456516806,0.0021925370614541712
A82,2026-01-23,-68.8259,-90.6547,96.0,-0.2118072509765625,-0.48333740234375,0.0217381892725825,-0.0160467131063342,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.006144192647985273,-0.005298287297880662,-0.006144192647985273,0.005298287297880662
A82,2026-01-25,-68.8259,-90.6547,96.0,-3.040691375732422,0.9261360168457032,-0.0225380583142396,-0.0235059335827827,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.010257827831667916,-0.005812612810317665,0.010257827831667916,0.005812612810317665
A82,2026-01-27,-68.8259,-90.6547,96.0,-8.561267852783203,-0.0128307342529296,0.0122318008507136,-0.0304355574771761,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.0066090433437154435,-0.00897136582570017,0.0066090433437154435,0.00897136582570017
A82,2026-01-29,-68.8259,-90.6547,96.0,-5.025815963745117,-1.9176750183105469,0.0093280840665102,-0.0246623614802956,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.0032478453622987605,-0.0095438531254694,0.0032478453622987605,0.0095438531254694
A82,2026-01-31,-68.8259,-90.6547,96.0,9.536779403686523,-1.3602275848388672,-0.0212485310621559,0.052734057419002,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.005118945968066147,0.013895767350632996,-0.005118945968066147,-0.013895767350632996
A82,2026-02-02,-68.8259,-90.6547,96.0,9.29499053955078,2.9352245330810547,-0.0033632828854024,0.0044866339303553,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.010093609662763363,0.004820198614336832,-0.010093609662763363,-0.004820198614336832
A82,2026-02-04,-68.8259,-90.6547,96.0,9.04014015197754,0.6365928649902344,0.0019251222256571,0.0262631545774638,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.01134591069010129,0.008487351771943485,-0.01134591069010129,-0.008487351771943485
A82,2026-02-06,-68.8259,-90.6547,96.0,2.1933059692382812,-1.2794513702392578,0.0087827327661216,-0.0620206492021679,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.005199722697798562,-0.01977601016551407,-0.005199722697798562,0.01977601016551407
A82,2026-02-08,-68.8259,-90.6547,96.0,1.28448486328125,-3.606100082397461,-0.028618935495615,-0.0458329990506172,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.006889888074712398,-0.017786863672199883,0.006889888074712398,0.017786863672199883
A82,2026-02-10,-68.8259,-90.6547,96.0,-1.1384315490722656,3.863798141479492,-0.0396928229602053,-0.0197868375107646,48.0,12.0,8.0,ascat,0.0,0.0,48.0,-0.013037599780091627,-0.0012153658203767287,0.013037599780091627,0.0012153658203767287
A82,2026-02-12,-68.8259,-90.6547,96.0,7.202749252319336,-0.8170719146728516,-0.0009168979013338,0.0271593402139842,48.0,12.0,8.0,ascat,0.0,0.0,48.0,0.008318712841519076,0.007017723665194216,-0.008318712841519076,-0.007017723665194216
