iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor,obs_u,obs_v,dt_hours,phys_u,phys_v,residual_u,residual_v
D33A,2026-01-03,-65.5552,-57.628,340.0,0.5724353790283203,1.727008819580078,-0.0106732174463104,0.0021383040002547,48.0,34.0,10.0,ascat,-0.020851524687499946,0.041800091697277386,48.0,-0.0024581667311132094,0.002688501002697237,-0.018393357956386736,0.03911159069458015
D33A,2026-01-05,-65.6418,-57.6649,340.0,-3.5672054290771484,-2.1385250091552734,-0.0049916135030798,-0.0063502948032692,48.0,34.0,10.0,ascat,-0.009831605372185068,-0.05588270543306404,48.0,-0.0057223664142648034,-0.0044186250173540815,-0.004109238957920264,-0.05146408041570996
D33A,2026-01-09,-65.64590000000001,-57.632450000000006,340.0,-0.2680206298828125,0.624903678894043,-0.011599084129557,0.0089729658211581,96.0,34.0,10.0,nic,0.004322291446712788,-0.001323913254279398,96.0,-0.0037327708292363075,0.0033855462450034716,0.008055062275949095,-0.004709459499282869
D33A,2026-01-11,-65.6468,-57.6842,340.0,-0.0717182159423828,-2.379589080810547,0.0188637565588578,0.0211502911988645,48.0,34.0,10.0,ascat,-0.013785566327269913,-0.0005864125091906239,48.0,0.005465394157226163,0.003386343621051339,-0.019250960484496076,-0.003972756130241963
D33A,2026-01-13,-65.6845,-57.7121,340.0,0.5628318786621094,1.2057819366455078,-0.0175810859072953,0.0470512441825121,48.0,34.0,10.0,ascat,-0.007421426133254996,-0.024328298227442393,48.0,-0.0045023498260573745,0.015283221101448887,-0.002919076307197621,-0.03961151932889128
D33A,2026-01-15,-65.6845,-57.7121,340.0,-0.5668525695800781,0.8959236145019531,-0.0112774544395506,-0.00772665994009,48.0,34.0,10.0,ascat,0.0,6.082489155404471e-17,48.0,-0.003994452737906352,-0.0012053773428408127,0.003994452737906352,0.0012053773428408736
D33A,2026-01-17,-65.653,-57.7041,340.0,0.6906261444091797,3.652923583984375,-0.0547462797258049,0.0846003587939776,48.0,34.0,10.0,ascat,0.002130593476224586,0.02032585517756542,48.0,-0.015286319868152988,0.02925050564387625,0.017416913344377574,-0.00892465046631083
D33A,2026-01-19,-65.64635000000001,-57.77995,340.0,0.7675838470458984,2.746305465698242,-0.0124766607768833,0.0110175009358499,48.0,34.0,10.0,ascat,-0.020205858848934017,0.0042788467418806595,48.0,-0.002756159796237259,0.00651672671234914,-0.01744969905269676,-0.0022378799704684807
D33A,2026-01-23,-65.5214,-57.8017,340.0,0.9761438369750975,2.3315916061401367,-0.014942775160307,0.0708016723165201,96.0,34.0,10.0,ascat,-0.0029109541129882462,0.040312258290096464,96.0,-0.0032331607774442562,0.02361450945828406,0.00032220666445601,0.016697748831812406
D33A,2026-01-25,-65.4685,-57.8322,340.0,-0.5348320007324219,-1.6690788269042969,0.0063170185312628,0.0064478190615773,48.0,34.0,10.0,ascat,-0.008180583431505156,0.03413199051203962,48.0,0.001221135494736633,-9.284496110974682e-05,-0.00940171892624179,0.03422483547314937
D33A,2026-01-27,-65.4756,-57.8712,340.0,0.3072624206542969,-1.5135631561279297,0.0456561190076172,-0.0089716734364628,48.0,34.0,10.0,ascat,-0.010457579460125419,-0.004584532092191873,48.0,0.01380129683167408,-0.004444799063132604,-0.0242588762917995,-0.0001397330290592684
D33A,2026-01-29,-65.4992,-57.8133,340.0,3.485170364379883,-4.778759002685547,0.0704573728144168,0.0265801874920725,48.0,34.0,10.0,ascat,0.0155114809459947,-0.015235125764629423,48.0,0.024888716308752865,0.0021234044094465276,-0.009377235362758165,-0.017358530174075952
D33A,2026-01-31,-65.4216,-57.7203,340.0,4.073156356811523,-3.764036178588867,0.0489126536995172,0.0742354141548276,48.0,34.0,10.0,ascat,0.024988748112078723,0.05005308149196116,48.0,0.01925000847240361,0.01735653743671086,0.005738739639675115,0.0326965440552503
D33A,2026-02-02,-65.43385,-57.7669,340.0,4.930122375488281,1.209516525268555,0.0129015673883259,0.061734072107356,48.0,34.0,10.0,ascat,-0.012515396810587658,-0.00790892745403952,48.0,0.009675110627905374,0.019608291094219726,-0.022190507438493032,-0.027517218548259247
D33A,2026-02-04,-65.4461,-57.8135,340.0,1.806131362915039,1.1321983337402344,0.0136221129068871,0.0327593068941496,48.0,34.0,10.0,ascat,-0.012509549682572644,-0.007908938648281467,48.0,0.006162109434077327,0.010989888248165368,-0.01867165911664997,-0.018898826896446834
D33A,2026-02-06,-65.54375,-57.96085,340.0,-1.4076461791992188,-0.0986652374267578,0.0011600166617427,-0.0205519477603957,48.0,34.0,10.0,ascat,-0.03940795014964109,-0.06305522113370617,48.0,-0.0013371199785890853,-0.006165331190806914,-0.038070830171052006,-0.05688988994289925
D33A,2026-02-08,-65.6025,-58.015,340.0,-3.58966064453125,-2.918111801147461,-0.0223675744491629,-0.0621860104147344,48.0,34.0,10.0,ascat,-0.014449506978966834,-0.03791532187033013,48.0,-0.010862248905436387,-0.021778600404275594,-0.0035872580735304468,-0.016136721466054535
D33A,2026-02-10,-65.6025,-58.015,340.0,-2.2629432678222656,1.7499065399169922,-0.0260873362421989,0.0268517050426453,48.0,34.0,10.0,ascat,0.0,0.0,48.0,-0.010374866986973609,0.009988050215641583,0.010374866986973609,-0.009988050215641583
D33A,2026-02-12,-65.60625,-58.0125,340.0,0.6169338226318359,3.0092220306396484,-0.0002548380289226,0.0125161070463946,48.0,34.0,10.0,ascat,0.0006670093969302969,-0.0024197534195981624,48.0,0.0006606393364088385,0.0072712118378087396,6.3700605214584045e-06,-0.009690965257406902
D33A,2026-02-14,-65.60885,-58.00545,340.0,0.8335742950439453,-0.613555908203125,0.0241665039211511,-0.0211632851569447,48.0,34.0,10.0,ascat,0.0018807784895159927,-0.0016777926039494167,48.0,0.0081052641765296,-0.006959178391876827,-0.006224485687013607,0.00528138578792741
D33A,2026-02-16,-65.6566,-57.9332,340.0,0.4496421813964844,-3.35201644897461,0.0497806392377242,0.0208441037684679,48.0,34.0,10.0,ascat,0.019239250623124676,-0.03082252295883792,48.0,0.015184764537237376,0.002136726374036355,0.0040544860858873,-0.03295924933287427
D33A,2026-02-18,-65.64,-57.97,340.0,-0.5209007263183594,-0.1512584686279297,-0.0077092634746804,0.0056741702283034,48.0,34.0,10.0,nic,-0.009805637453205823,0.010708576588124522,48.0,-0.002889672465367539,0.0014893400167867107,-0.0069159649878382835,0.00921923657133781
D33A,2026-02-20,-65.6947,-57.9567,340.0,-2.59219741821289,-1.3228912353515625,0.0145552770118229,-0.0355637155589647,48.0,34.0,10.0,ascat,0.003536420485152008,-0.03529661160786148,48.0,0.0011921600931581538,-0.01204250396178079,0.0023442603919938544,-0.023254107646080692
D33A,2026-02-26,-65.7002,-58.0784,340.0,-1.2026837666829426,-3.389703114827474,0.0228116144232141,-0.0212861571926623,144.0,34.0,10.0,ascat,-0.010784227266905706,-0.001193436865569168,144.0,0.005278546032487126,-0.010305599173356857,-0.016062773299392832,0.00911216230778769
D33A,2026-02-28,-65.6177,-57.8704,340.0,2.0201892852783203,-0.255645751953125,-0.007993884231837,0.0813833526335656,48.0,34.0,10.0,ascat,0.05547067152789868,0.05314292151633206,48.0,5.655713170004935e-05,0.02364330036423181,0.05541411439619863,0.029499621152100253
D33A,2026-03-02,-65.6177,-57.8704,340.0,-2.4737586975097656,-1.1640052795410156,0.0068440531031228,0.0445276007812935,48.0,34.0,10.0,ascat,0.0,0.0,48.0,-0.000935744094473777,0.01171488312065256,0.000935744094473777,-0.01171488312065256
D33A,2026-03-04,-65.5711,-57.8695,340.0,2.9249038696289062,2.2973194122314453,0.0176153869833797,0.0565112447366118,48.0,34.0,10.0,ascat,0.0002404478312992556,0.03006926297114804,48.0,0.008671202048584029,0.019368495584363783,-0.008430754217284772,0.010700767386784257
D33A,2026-03-06,-65.6,-57.91,340.0,-0.7290859222412109,-0.2466754913330078,0.0113077899441123,0.0354151013307273,48.0,34.0,10.0,nic,-0.010808148076774701,-0.018651562530547304,48.0,0.0024581087814941026,0.01012722873292273,-0.013266256858268804,-0.028778791263470035
