iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor,obs_u,obs_v,dt_hours,phys_u,phys_v,residual_u,residual_v
D32,2026-01-03,-68.5205,-41.91235,54.0,0.7231922149658203,8.474323272705078,-0.1458302102982998,0.1082223244011402,48.0,9.0,6.0,ascat,-0.1665939913805282,0.20089823077597382,48.0,-0.04205014306853221,0.04195059526786539,-0.12454384831199597,0.15894763550810842
D32,2026-01-05,-68.46575,-42.34805,54.0,2.8184146881103516,6.444726943969727,-0.0316781795263523,0.0874124458059668,48.0,9.0,6.0,ascat,-0.10332534407091815,0.03497558683884053,48.0,-0.005961060955204893,0.03340693192420093,-0.09736428311571325,0.0015686549146395959
D32,2026-01-07,-68.4096,-42.3436,54.0,1.1275062561035156,1.041154861450195,-0.024185795118683,0.102632712572813,48.0,9.0,6.0,ascat,0.0010579350218581443,0.03624454123444167,48.0,-0.005772558218856652,0.031442504974484836,0.006830493240714796,0.004802036259956836
D32,2026-01-09,-68.35,-42.29,54.0,2.6796607971191406,2.5003490447998047,-0.0475011696253204,0.1462537739425897,48.0,9.0,6.0,nic,0.012776224306356186,0.03846571476088887,48.0,-0.010782635133592526,0.04601851677763699,0.02355885943994871,-0.007552802016748121
D32,2026-01-11,-68.1415,-41.7655,54.0,5.146421432495117,2.481616973876953,0.024228144204244,0.1178377838805317,48.0,9.0,6.0,ascat,0.12616408954648117,0.13404623688225553,48.0,0.013266020020219059,0.03763439872950709,0.11289806952626211,0.09641183815274844
D32,2026-01-13,-68.1304,-42.0247,54.0,5.003993988037109,-1.7822551727294922,0.0284507172182202,0.0708242212422192,48.0,9.0,6.0,ascat,-0.062378904705409695,0.007033788969617239,48.0,0.014338738370006557,0.01871581443911484,-0.07671764307541626,-0.0116820254694976
D32,2026-01-15,-68.0775,-42.2121,54.0,2.078899383544922,1.0588874816894531,-0.0377269703894853,0.0582053805701434,48.0,9.0,6.0,ascat,-0.04520325661695169,0.03407674123389823,48.0,-0.008622792258623864,0.018390317481716753,-0.036580464358327826,0.015686423752181475
D32,2026-01-17,-68.0433,-42.5154,54.0,-0.9921131134033204,2.483734130859375,-0.1383282886818051,0.0464100278913974,48.0,9.0,6.0,ascat,-0.07326801096609982,0.02189505142829812,48.0,-0.041887924619269795,0.01661835851156599,-0.031380086346830025,0.005276692916732131
D32,2026-01-19,-67.92685,-43.05185,54.0,1.1805477142333984,9.319669723510742,-0.1230677790590561,0.0966651728376746,48.0,9.0,6.0,ascat,-0.13024132538067637,0.07459849362584454,48.0,-0.03480664731588399,0.03955773699527166,-0.09543467806479239,0.035040756630572885
D32,2026-01-21,-67.7791,-43.24785,54.0,4.444606781005859,2.2336578369140625,-0.0224535325542092,0.0349259679205715,48.0,9.0,6.0,ascat,-0.04788830650832905,0.09528930719441334,48.0,-0.0013075228921216632,0.012940831803350986,-0.04658078361620739,0.08234847539106235
D32,2026-01-23,-67.72380000000001,-43.20075,54.0,-4.7198638916015625,0.73773193359375,-0.0694348951801657,-0.0323688311036676,48.0,9.0,6.0,nic,0.011535017340405155,0.03568853066567576,48.0,-0.026060081092802022,-0.008645290061500903,0.03759509843320718,0.04433382072717666
D32,2026-01-25,-67.727,-43.2816,54.0,-0.4385185241699219,0.8503303527832031,-0.0480766734108328,-0.0165526764467358,48.0,9.0,6.0,ascat,-0.01979785146016385,-0.002078332359231841,48.0,-0.014670086195892482,-0.0038569149564674104,-0.005127765264271368,0.0017785825972355695
D32,2026-01-27,-67.71090000000001,-43.3752,54.0,-3.043933868408203,-0.4703502655029297,-0.0109308012761175,-0.0084818119648844,48.0,9.0,6.0,ascat,-0.02293566813499091,0.010374231902710763,48.0,-0.006846104807339132,-0.0030567289897985156,-0.01608956332765178,0.013430960892509279
D32,2026-01-29,-67.6854,-43.3787,54.0,1.7365131378173828,-5.899364471435547,0.0919448724016547,0.0121880299411714,48.0,9.0,6.0,ascat,-0.0008585677015910875,0.016458627453979763,48.0,0.029126607961076023,-0.0034478832257474165,-0.02998517566266711,0.01990651067972718
D32,2026-01-31,-67.6671,-43.3875,54.0,4.836950302124023,-1.6249980926513672,0.0500000366009771,0.0769215011969208,48.0,9.0,6.0,ascat,-0.0021603626145266113,0.011811317494496213,48.0,0.020480729398778607,0.020697532503974648,-0.02264109201330522,-0.008886215009478435
D32,2026-02-02,-67.5598,-43.3974,54.0,7.251899719238281,0.9404735565185548,0.0052421453292481,0.0825050910934805,48.0,9.0,6.0,ascat,-0.002441473835994472,0.0692545023408459,48.0,0.010189699784355652,0.025399633471848794,-0.012631173620350124,0.04385486886899711
D32,2026-02-04,-67.4525,-43.4264,54.0,4.810525894165039,2.6227989196777344,-0.0228130877949297,0.0536867601331323,48.0,9.0,6.0,ascat,-0.007184177540186384,0.06925209312692256,48.0,-0.0009770066694807086,0.01892545366041013,-0.006207170870705676,0.050326639466512425
D32,2026-02-06,-67.36160000000001,-43.6008,54.0,1.0839309692382812,2.734464645385742,-0.0457849316298961,0.0463969428092241,48.0,9.0,6.0,ascat,-0.043368967528191325,0.05860718194567839,48.0,-0.01218034960905941,0.01691347786502478,-0.031188617919131915,0.04169370408065361
D32,2026-02-08,-67.33085,-43.83065,54.0,1.34503173828125,3.517679214477539,-0.0761493993923068,0.0309864834416657,48.0,9.0,6.0,ascat,-0.05723140852111063,0.019740384408698443,48.0,-0.020804161787644604,0.013312646910822182,-0.03642724673346603,0.00642773749787626
D32,2026-02-10,-67.2186,-44.1802,54.0,2.4276084899902344,6.810331344604492,-0.0819396441802382,0.1039357259869575,48.0,9.0,6.0,ascat,-0.0874435205216252,0.07220044936600202,48.0,-0.021217159016988393,0.03870507116271792,-0.0662263615046368,0.0334953782032841
D32,2026-02-12,-67.14595,-44.31995,54.0,5.951528549194336,3.3366146087646484,-0.0264912301208823,0.110919289290905,48.0,9.0,6.0,ascat,-0.03506545361188752,0.04684857930768681,48.0,-0.0006988229767357522,0.03661803482797912,-0.034366630635151774,0.010230544479707684
D32,2026-02-14,-67.10624999999999,-44.68515,54.0,2.8490772247314453,5.914154052734375,-0.0702570797875523,0.10555325075984,48.0,9.0,6.0,ascat,-0.09178437643672445,0.0253525035814025,48.0,-0.01727685225958407,0.03811245195990465,-0.07450752417714038,-0.012759948378502146
D32,2026-02-16,-67.0333,-44.789950000000005,54.0,4.483577728271484,-0.5121726989746094,0.0321341264061629,0.0507147954776883,48.0,9.0,6.0,ascat,-0.02641845463416486,0.047058696443501205,48.0,0.014802088637524477,0.014312789146076043,-0.041220543271689336,0.03274590729742516
D32,2026-02-18,-66.9841,-45.1226,54.0,3.0313453674316406,-0.3410778045654297,-0.0395813770592212,0.0480770652939099,48.0,9.0,6.0,ascat,-0.08402524050457225,0.03152821685208993,48.0,-0.008032784189101382,0.013740614746430091,-0.07599245631547086,0.01778760210565984
D32,2026-02-24,-66.85329999999999,-45.63205,54.0,1.0866432189941406,-1.537763595581055,0.0065251275276144,0.0374234739526097,144.0,9.0,6.0,ascat,-0.04312451401729909,0.02796191047297518,144.0,0.0032158132760082645,0.00917873201529945,-0.04634032729330735,0.018783178457675728
D32,2026-02-26,-66.8,-45.65,54.0,2.121368408203125,2.2701263427734375,-0.0017399769567418,0.02906502969563,48.0,9.0,6.0,nic,-0.004568311666593192,0.03439738410831287,48.0,0.0020174977874297707,0.011259657848104883,-0.006585809454022963,0.023137726260207984
D32,2026-02-28,-66.7687,-45.8297,54.0,0.5408191680908203,-6.353668212890625,0.0715353665873408,0.0156421290594153,48.0,9.0,6.0,ascat,-0.045792174052378745,0.020133868572418674,48.0,0.02169510062456939,-0.0029731782516608466,-0.06748727467694814,0.02310704682407952
D32,2026-03-02,-66.7892,-45.9921,54.0,-0.3241004943847656,-0.2296791076660156,-0.0226023306604474,-0.008085030131042,48.0,9.0,6.0,ascat,-0.04134923788027809,-0.013283787534969794,48.0,-0.00703749143170245,-0.002652995585967227,-0.03431174644857564,-0.010630791949002568
D32,2026-03-04,-66.7439,-45.9851,54.0,-2.3303451538085938,2.5993213653564453,-0.0293951488565653,0.0517513183876872,48.0,9.0,6.0,ascat,0.001785578963123239,0.02923478435594369,48.0,-0.01142860439964384,0.01832792973429409,0.01321418336276708,0.0109068546216496
D32,2026-03-06,-66.723,-46.042,54.0,2.208047866821289,-1.6027545928955078,-0.0058918623253703,0.0212058746255934,48.0,9.0,6.0,ascat,-0.01452650849547142,0.01348137559359275,48.0,0.0008991065952655747,0.004328993342757945,-0.015425615090736994,0.009152382250834805
D32,2026-03-08,-66.676,-46.11205,54.0,2.4258785247802734,4.7216949462890625,-0.0413041277788579,0.081632268615067,48.0,9.0,6.0,ascat,-0.017917748850560123,0.03032167886734811,48.0,-0.009261682078320423,0.02965150336743256,-0.0086560667722397,0.000670175499915552
D32,2026-03-10,-66.6399,-46.255,54.0,2.1452064514160156,4.666221618652344,-0.0198883858392946,0.0686892759986221,48.0,9.0,6.0,ascat,-0.036617827488395614,0.023255290072350266,48.0,-0.0032944879054685136,0.025776709979642747,-0.0333233395829271,-0.002521419907292481
D32,2026-03-12,-66.6179,-46.2963,54.0,2.8513832092285156,-0.216623306274414,0.0326906014815904,0.0503084128722548,48.0,9.0,6.0,ascat,-0.010588739752517092,0.014194203625711116,48.0,0.013019618222822806,0.014545617292480453,-0.023608357975339896,-0.00035141366676933773
D32,2026-03-14,-66.58975000000001,-46.3298,54.0,3.718648910522461,-3.464269638061523,0.0506329592317342,0.0428274711593985,48.0,9.0,6.0,ascat,-0.008598678098856763,0.01816424567765755,48.0,0.01933351828824452,0.008471773701553099,-0.02793219638710128,0.009692471976104452
D32,2026-03-16,-66.5197,-46.3607,54.0,3.840415954589844,-3.637706756591797,0.0127446131373289,0.0439411043189466,48.0,9.0,6.0,ascat,-0.007953687008726168,0.045204390672571836,48.0,0.008329564267176938,0.008592669477986727,-0.016283251275903105,0.03661172119458511
D32,2026-03-18,-66.5058,-46.3599,54.0,-0.2563552856445312,-0.5515537261962891,-0.0518532340647652,0.0411038068123161,48.0,9.0,6.0,ascat,0.000206035529579002,0.008970234051968139,48.0,-0.01556417873001951,0.011437670499276631,0.01577021425959851,-0.0024674364473084923
D32,2026-03-20,-66.36425,-46.55995,54.0,3.882425308227539,3.410646438598633,-0.0288885734044015,0.0736521990038454,48.0,9.0,6.0,ascat,-0.05181406697144764,0.09126412923709251,48.0,-0.003871461403151897,0.025739974338434245,-0.04794260556829574,0.06552415489865826
